stop;lap;milliseconds;raceId;driverId
1;22;25498;1038;817
1;22;26693;1038;815
1;22;24612;1038;846
1;22;24398;1038;832
1;20;23998;1038;841
1;20;24671;1038;1
1;19;24096;1038;842
1;18;24454;1038;8
1;17;24344;1038;844
1;16;26335;1038;849
1;1;40078;1038;825
3;8;1450186;1039;8
2;8;1447186;1039;847
2;8;1445955;1039;826
1;7;17591;1039;848
1;7;17625;1039;840
1;7;17464;1039;817
1;7;17531;1039;815
1;7;17845;1039;846
1;7;17522;1039;826
1;7;17455;1039;839
1;7;18399;1039;847
2;7;17594;1039;8
2;7;17516;1039;20
1;7;24781;1039;154
2;8;1436402;1039;822
2;8;1436696;1039;1
2;8;1436871;1039;844
2;8;1438719;1039;848
2;8;1439578;1039;840
1;1;33583;1039;20
1;7;17560;1039;822
1;7;17536;1039;1
1;7;17516;1039;844
1;1;30623;1039;8
2;8;1445614;1039;846
2;8;1441000;1039;817
2;8;1441547;1039;815
3;8;1449513;1039;20
2;8;1450651;1039;154
3;21;23469;1039;844
3;27;22777;1039;817
4;27;33281;1039;8
3;28;23088;1039;815
4;28;22995;1039;20
3;28;23720;1039;154
3;29;24137;1039;846
3;29;23113;1039;826
3;29;23638;1039;847
3;30;22846;1039;840
3;31;23111;1039;822
3;32;22445;1039;1
3;32;22387;1039;848
4;37;23367;1039;844
5;42;28960;1039;8
4;43;23199;1039;822
4;42;24002;1039;154
4;43;22963;1039;817
4;43;22822;1039;848
4;43;23002;1039;815
4;43;24820;1039;846
4;43;22745;1039;826
4;43;23367;1039;847
5;43;22489;1039;20
4;44;22800;1039;1
5;45;1300911;1039;1
5;45;1302010;1039;822
6;44;1180725;1039;8
5;44;1181863;1039;154
5;45;1299801;1039;817
5;45;1302435;1039;848
5;45;1299712;1039;815
5;45;1292871;1039;846
5;45;1290227;1039;826
5;45;1285145;1039;844
5;45;1269095;1039;847
6;45;1266590;1039;20
1;26;1517308;1038;840
2;26;1519879;1038;842
2;26;1520985;1038;8
2;26;1521825;1038;841
2;26;1522369;1038;832
2;26;1522009;1038;846
2;26;1522264;1038;822
2;26;1523130;1038;849
2;26;1523637;1038;817
2;26;1522796;1038;830
2;26;1523223;1038;839
2;26;1524139;1038;826
2;26;1524989;1038;815
2;26;1527938;1038;847
2;26;1528247;1038;848
2;26;1530188;1038;154
3;28;31643;1038;1
3;30;31480;1038;841
1;1;30165;1040;847
1;1;30211;1040;848
1;1;37108;1040;846
2;14;29433;1040;847
1;15;30112;1040;817
1;16;41352;1040;1
1;16;29767;1040;841
1;17;30054;1040;154
1;17;29862;1040;849
1;18;30068;1040;839
1;18;29770;1040;842
1;19;30188;1040;825
1;20;29602;1040;815
1;25;28748;1040;830
1;26;29750;1040;822
2;27;30111;1040;848
1;28;30261;1040;844
1;30;29662;1040;826
1;30;29395;1040;20
1;35;33317;1040;8
2;42;29409;1040;842
2;42;29988;1040;154
2;47;31368;1040;846
3;50;29675;1040;847
1;7;23562;1041;848
1;10;22560;1041;844
1;10;22865;1041;8
1;11;22616;1041;20
1;11;22496;1041;847
1;13;22625;1041;822
1;14;23016;1041;825
1;14;24737;1041;849
1;15;22482;1041;841
1;16;23983;1041;1
1;16;22106;1041;830
1;16;22159;1041;817
1;17;30826;1041;826
1;28;22880;1041;815
1;28;22641;1041;832
1;28;23635;1041;154
1;29;21991;1041;846
1;29;22700;1041;807
1;30;22625;1041;842
2;33;24063;1041;849
2;34;23114;1041;825
2;35;23111;1041;844
2;36;22772;1041;841
2;41;24366;1041;20
2;44;22530;1041;817
2;44;22503;1041;832
2;45;23180;1041;1
2;45;22568;1041;830
2;44;22917;1041;842
2;44;22686;1041;807
2;44;33016;1041;8
2;44;22527;1041;826
2;45;22612;1041;815
1;1;26177;1042;815
1;11;29061;1042;8
1;14;26999;1042;817
1;18;34807;1042;846
1;18;36314;1042;840
1;19;26287;1042;848
1;23;26394;1042;830
1;24;26739;1042;849
1;25;27211;1042;826
1;26;27299;1042;832
1;26;26985;1042;154
1;27;26666;1042;20
1;28;27204;1042;842
1;28;26473;1042;841
1;31;27300;1042;825
1;34;26940;1042;844
2;34;37483;1042;840
1;36;32991;1042;847
1;40;27162;1042;1
1;41;26512;1042;822
2;43;27750;1042;846
2;45;26635;1042;815
2;46;25882;1042;848
1;53;28535;1042;839
2;55;32943;1042;826
1;1;36189;1043;840
1;9;30422;1043;154
1;10;29745;1043;841
1;11;29707;1043;847
1;13;30243;1043;844
1;13;29683;1043;846
1;13;30559;1043;839
1;14;30204;1043;817
1;14;29770;1043;848
1;14;30277;1043;826
1;17;29950;1043;832
1;18;29427;1043;830
1;19;29600;1043;822
1;27;29985;1043;815
1;27;30708;1043;825
1;30;30382;1043;1
2;29;30566;1043;840
1;34;29892;1043;849
1;39;40497;1043;20
1;48;29863;1043;8
2;50;31199;1043;154
2;51;30129;1043;822
2;51;30555;1043;815
2;51;29809;1043;826
2;51;30614;1043;832
2;52;30925;1043;1
2;51;29934;1043;20
3;52;36630;1043;840
2;53;30203;1043;846
2;59;29552;1043;848
1;1;25719;1044;839
1;6;24275;1044;844
1;7;23398;1044;822
1;8;24022;1044;20
1;8;23860;1044;1
1;8;30765;1044;8
1;8;24552;1044;825
1;8;25432;1044;841
1;8;23417;1044;826
1;8;26686;1044;154
1;9;23730;1044;840
1;8;24738;1044;849
1;9;22684;1044;846
1;10;25163;1044;815
1;10;23470;1044;817
1;10;23910;1044;832
1;10;23669;1044;842
2;10;23475;1044;839
1;11;24256;1044;830
1;12;22602;1044;848
2;18;22518;1044;830
2;30;23687;1044;844
2;30;31356;1044;8
2;32;23208;1044;817
1;32;22692;1044;847
2;33;25401;1044;20
2;33;23537;1044;832
2;33;23288;1044;842
2;34;22490;1044;848
2;34;153964;1044;825
2;36;23650;1044;840
2;36;23686;1044;846
2;36;31422;1044;154
2;38;36599;1044;849
3;43;22787;1044;830
2;42;22888;1044;847
2;46;22853;1044;822
3;50;23180;1044;8
1;1;1163979;1045;1
1;1;1164529;1045;830
1;1;1163442;1045;815
1;1;1161607;1045;848
1;1;1159722;1045;817
1;1;1159205;1045;822
1;1;1160469;1045;842
1;1;1160946;1045;839
1;1;1153898;1045;846
1;1;1154255;1045;844
1;1;1154906;1045;841
1;1;1154123;1045;840
1;1;1157291;1045;832
1;1;1156990;1045;825
1;1;1157042;1045;20
1;1;1157995;1045;849
1;1;1161539;1045;8
1;1;1163297;1045;847
1;1;1163014;1045;826
2;3;38297;1045;825
2;4;24936;1045;822
2;16;24617;1045;817
2;17;24076;1045;839
2;17;37317;1045;826
2;17;32278;1045;8
2;18;24679;1045;846
2;19;24061;1045;1
2;19;24172;1045;848
2;20;24622;1045;830
2;20;24317;1045;815
2;20;24029;1045;847
2;20;24145;1045;841
2;20;24774;1045;20
2;21;24511;1045;832
2;21;24248;1045;849
2;23;25199;1045;844
2;25;24398;1045;842
3;25;24734;1045;822
3;27;25924;1045;825
3;33;24135;1045;826
3;34;26950;1045;830
3;34;23848;1045;848
3;34;25254;1045;839
3;35;24345;1045;1
3;36;24589;1045;815
3;36;24817;1045;817
3;37;24024;1045;849
3;38;24666;1045;846
4;38;24675;1045;822
3;39;25502;1045;832
3;39;27146;1045;847
3;39;25444;1045;20
3;40;24855;1045;844
3;40;25270;1045;8
4;46;23906;1045;830
3;53;24836;1045;841
4;53;25793;1045;825
1;1;24214;1046;815
1;20;24885;1046;846
1;23;28518;1046;8
1;26;24810;1046;841
1;26;25474;1046;825
1;27;24101;1046;826
1;27;24297;1046;849
1;28;24162;1046;832
1;28;25077;1046;842
1;29;24474;1046;817
1;31;26216;1046;20
1;31;24863;1046;851
1;31;27681;1046;850
1;41;24414;1046;839
1;42;24684;1046;840
1;45;24708;1046;847
2;47;24507;1046;815
1;47;23874;1046;848
1;49;24552;1046;822
2;51;24577;1046;842
2;53;24232;1046;826
2;54;24245;1046;846
2;53;26393;1046;850
2;54;28080;1046;20
2;54;24551;1046;841
2;54;25466;1046;825
2;54;25688;1046;851
2;54;24401;1046;8
2;55;24853;1046;832
2;55;24695;1046;817
3;59;40028;1046;851
2;62;28765;1046;847
2;62;52874;1046;822
2;62;23645;1046;848
3;63;24724;1046;847
3;62;24686;1046;8
3;63;24809;1046;20
3;63;25780;1046;850
4;78;24235;1046;847
1;10;21289;1047;830
1;10;21587;1047;822
1;10;22406;1047;1
1;10;21508;1047;848
1;10;21840;1047;846
1;10;22140;1047;832
1;10;22036;1047;840
1;10;22000;1047;842
1;10;25724;1047;826
1;10;21615;1047;839
1;10;22012;1047;8
1;10;22085;1047;847
1;10;26329;1047;850
1;11;21357;1047;849
1;22;22178;1047;844
1;27;21480;1047;841
1;31;22714;1047;825
2;34;28501;1047;850
1;35;22040;1047;20
2;35;22384;1047;849
1;39;22123;1047;817
2;47;23098;1047;825
3;48;23217;1047;850
1;2;23993;1052;815
1;4;38338;1052;842
1;11;24373;1052;4
1;12;24899;1052;846
1;12;24925;1052;844
1;12;24884;1052;840
1;12;31998;1052;841
1;13;24839;1052;1
1;13;24688;1052;817
1;13;24107;1052;8
1;13;25226;1052;839
1;13;24621;1052;847
1;14;26046;1052;849
1;14;25798;1052;854
1;15;24353;1052;832
1;15;25046;1052;852
1;16;24262;1052;822
1;17;24767;1052;830
2;19;24105;1052;815
2;19;24317;1052;842
1;24;24626;1052;20
2;28;24076;1052;1
2;28;25525;1052;840
2;29;24046;1052;8
2;29;24775;1052;4
2;30;32897;1052;822
2;30;24223;1052;841
2;31;24471;1052;839
2;32;24176;1052;844
2;32;24655;1052;817
2;32;23983;1052;849
2;33;25640;1052;846
2;33;24328;1052;852
2;33;25343;1052;854
2;36;24248;1052;847
2;37;24341;1052;832
3;38;24191;1052;815
2;39;23848;1052;830
3;39;24983;1052;842
3;54;24566;1052;822
1;1;30866;1053;839
1;3;32024;1053;20
1;5;51007;1053;854
1;12;31168;1053;853
1;14;31068;1053;842
2;20;31184;1053;20
2;21;32479;1053;854
3;22;39502;1053;20
2;23;31500;1053;853
1;25;30696;1053;852
1;26;29983;1053;847
1;26;30280;1053;8
1;27;29809;1053;830
2;26;32277;1053;842
1;27;30856;1053;832
1;27;34340;1053;817
1;27;31138;1053;840
1;28;32112;1053;1
1;27;32299;1053;841
2;27;30652;1053;839
1;28;31002;1053;844
1;28;44608;1053;815
1;28;30654;1053;846
1;28;30167;1053;822
1;28;30864;1053;4
2;31;38198;1053;1
3;31;30701;1053;839
2;33;1621361;1053;830
2;32;1492090;1053;840
2;32;1492612;1053;8
3;32;1494731;1053;1
3;31;1521462;1053;854
2;32;1491384;1053;852
2;32;1496541;1053;841
2;33;1609484;1053;844
2;32;1488372;1053;4
4;32;1478974;1053;839
3;31;1486154;1053;853
2;33;1584953;1053;846
2;33;1581158;1053;815
2;33;1582211;1053;832
3;32;1453539;1053;842
4;32;1452323;1053;20
2;33;1574827;1053;817
3;33;65390;1053;840
3;33;62892;1053;8
4;33;65870;1053;1
3;33;63280;1053;852
3;33;60172;1053;841
3;33;57601;1053;4
5;33;56733;1053;839
4;33;56083;1053;842
5;33;52043;1053;20
4;32;51222;1053;854
4;32;49729;1053;853
4;40;29742;1053;841
1;2;21377;1054;822
1;2;22426;1054;1
1;2;22718;1054;830
1;2;22029;1054;832
1;2;21890;1054;815
1;2;21407;1054;846
1;2;21275;1054;839
1;2;21323;1054;844
1;2;21353;1054;842
1;2;21398;1054;20
1;2;23532;1054;847
1;2;22485;1054;841
1;2;21965;1054;817
1;2;21452;1054;4
1;2;22266;1054;852
1;2;22264;1054;840
1;2;21970;1054;849
1;2;22019;1054;854
1;2;21372;1054;853
2;3;22072;1054;822
2;3;22164;1054;1
2;3;22104;1054;830
2;3;22244;1054;832
2;3;22100;1054;815
2;3;22551;1054;846
2;3;22240;1054;839
2;3;22587;1054;844
2;3;22319;1054;842
2;3;21750;1054;20
2;3;22755;1054;847
2;3;22669;1054;841
2;3;22355;1054;817
2;3;21621;1054;4
2;3;22542;1054;852
2;3;22176;1054;840
2;3;21730;1054;849
2;3;21454;1054;854
2;3;21404;1054;853
3;21;25892;1054;832
3;21;26202;1054;852
3;22;26952;1054;846
3;22;27033;1054;839
3;22;26620;1054;20
3;22;26729;1054;841
3;24;26172;1054;842
3;24;26595;1054;849
3;25;27082;1054;844
3;28;26843;1054;847
3;31;27186;1054;853
3;32;27245;1054;854
3;35;26743;1054;830
3;36;26938;1054;822
3;37;26907;1054;1
3;39;26027;1054;840
3;40;26442;1054;4
3;41;28639;1054;817
4;43;26984;1054;853
3;51;26607;1054;815
4;63;26573;1054;822
4;64;26319;1054;830
1;8;54673;1055;841
1;9;23814;1055;847
1;9;26672;1055;849
1;18;28042;1055;842
1;21;22043;1055;4
1;21;23087;1055;20
1;22;21779;1055;832
1;22;21756;1055;840
1;22;23098;1055;853
1;23;22311;1055;822
1;23;22798;1055;839
1;23;21864;1055;846
1;23;24006;1055;854
1;24;23565;1055;830
1;25;22406;1055;817
1;27;22382;1055;815
2;27;21424;1055;849
1;28;22220;1055;1
1;28;21613;1055;844
2;28;21919;1055;847
1;37;21572;1055;8
2;38;21973;1055;20
2;39;21432;1055;840
2;39;22871;1055;841
2;42;22078;1055;1
2;42;22502;1055;853
2;46;21762;1055;817
2;46;21856;1055;832
2;47;26065;1055;842
3;50;22405;1055;849
2;50;22310;1055;854
2;51;22467;1055;846
2;53;21638;1055;822
2;57;21345;1055;815
2;58;22292;1055;844
2;60;21592;1055;830
2;61;23479;1055;4
1;29;23783;1056;1
1;30;23874;1056;846
1;30;24428;1056;842
1;31;24369;1056;20
1;31;23928;1056;847
1;32;24150;1056;832
1;33;24521;1056;841
1;34;23746;1056;830
1;35;24548;1056;815
1;34;25202;1056;853
1;36;24715;1056;817
1;37;23935;1056;839
1;37;24797;1056;854
1;43;24077;1056;8
1;43;23703;1056;849
1;45;23803;1056;4
1;58;23474;1056;840
1;64;24430;1056;852
2;67;24244;1056;1
1;1;19970;1057;847
1;2;20402;1057;841
1;7;20168;1057;4
1;7;20533;1057;846
1;8;22440;1057;854
1;9;19836;1057;844
1;9;20253;1057;852
1;9;22149;1057;849
1;9;21759;1057;853
1;10;20064;1057;832
1;11;22470;1057;1
1;11;20156;1057;842
1;11;20356;1057;822
1;11;20082;1057;817
1;12;19769;1057;830
1;13;21874;1057;815
1;13;20048;1057;8
1;18;19841;1057;20
2;34;19983;1057;4
2;34;20193;1057;841
2;34;20029;1057;847
2;34;69761;1057;854
2;34;21958;1057;853
3;44;21587;1057;854
3;44;24780;1057;853
2;47;15277;1057;815
2;47;15432;1057;1
2;47;14945;1057;20
2;47;15085;1057;842
2;47;15092;1057;844
2;47;14943;1057;852
2;47;15866;1057;846
2;47;15119;1057;832
2;47;14994;1057;817
3;47;15432;1057;4
2;47;15064;1057;8
3;47;14881;1057;841
2;47;21346;1057;822
3;47;21438;1057;847
4;46;15054;1057;853
4;47;15058;1057;854
3;48;1998466;1057;815
3;48;2000923;1057;1
3;48;2000416;1057;20
3;48;2001830;1057;842
3;48;2002544;1057;844
3;48;2003526;1057;852
3;48;2010409;1057;846
3;48;2012724;1057;832
3;48;2015163;1057;817
4;48;2014526;1057;4
3;48;2016437;1057;8
4;48;2017324;1057;841
2;48;2048175;1057;849
3;48;2035229;1057;822
4;48;2036172;1057;847
5;47;1828965;1057;853
5;48;2014176;1057;854
6;48;86440;1057;853
1;14;30798;1059;844
1;15;30226;1059;852
1;15;31457;1059;854
1;16;29951;1059;817
1;17;30572;1059;822
1;17;30534;1059;832
1;17;30781;1059;842
1;17;30092;1059;847
1;18;29803;1059;830
1;18;31288;1059;4
1;18;29775;1059;849
1;19;30263;1059;1
1;24;29682;1059;815
1;24;30531;1059;846
1;28;30207;1059;839
1;28;30586;1059;841
1;31;30983;1059;853
2;32;30123;1059;830
1;33;31327;1059;8
1;34;30996;1059;840
1;37;31069;1059;20
2;38;31368;1059;844
1;1;28386;1058;844
1;1;26419;1058;849
1;21;22759;1058;853
1;23;21210;1058;841
1;25;37309;1058;847
1;26;23477;1058;815
2;25;21953;1058;849
1;26;21234;1058;852
2;26;46315;1058;847
1;27;21752;1058;822
1;27;21131;1058;4
1;27;21546;1058;20
1;28;21219;1058;1
1;28;20936;1058;840
1;29;20936;1058;830
1;31;21692;1058;846
1;33;22400;1058;854
1;36;21227;1058;8
1;36;21238;1058;839
2;37;21924;1058;844
1;41;21226;1058;832
1;41;21410;1058;817
2;54;20961;1058;815
2;69;21640;1058;1
1;1;21129;1060;841
1;12;21145;1060;852
1;13;22564;1060;842
1;14;21391;1060;840
1;17;21086;1060;20
1;27;22000;1060;853
1;29;21151;1060;817
2;29;27122;1060;841
1;30;26474;1060;846
1;30;21071;1060;822
1;30;21606;1060;847
1;31;21005;1060;1
1;32;21090;1060;830
1;32;21735;1060;815
1;32;22663;1060;4
1;33;21152;1060;849
1;34;21143;1060;844
1;34;21798;1060;854
1;37;21896;1060;8
2;45;20850;1060;842
2;45;23182;1060;853
2;46;21472;1060;840
1;48;21431;1060;832
2;49;20841;1060;20
2;51;26604;1060;852
2;53;21421;1060;1
2;60;21236;1060;830
1;2;2047731;1061;844
1;2;2048376;1061;1
1;2;2049149;1061;822
1;2;2052218;1061;846
1;2;2051281;1061;817
1;2;2055222;1061;20
1;2;2058580;1061;4
1;2;2059122;1061;832
1;2;2062984;1061;8
1;2;2066994;1061;839
1;2;2067861;1061;840
1;2;2067244;1061;842
1;2;2070250;1061;841
1;2;2072543;1061;847
1;2;2075695;1061;852
1;2;2075728;1061;854
1;2;2077164;1061;849
1;2;2076977;1061;853
1;2;2076405;1061;815
2;18;28110;1061;8
2;18;27892;1061;815
2;18;27812;1061;847
2;18;28145;1061;20
2;19;28772;1061;839
2;19;27543;1061;849
2;20;28817;1061;817
2;21;31706;1061;846
2;22;28209;1061;822
2;23;28213;1061;840
2;23;28137;1061;841
2;24;29743;1061;4
2;24;29319;1061;854
2;25;29253;1061;853
2;27;40266;1061;1
2;28;37509;1061;832
2;28;28685;1061;842
2;29;28433;1061;844
2;30;29134;1061;852
3;38;27848;1061;815
3;46;28180;1061;842
4;48;29082;1061;815
1;1;22569;1062;830
1;1;23715;1062;853
1;1;38267;1062;846
1;1;26573;1062;841
1;2;1449259;1062;1
1;2;1450190;1062;839
1;2;1451890;1062;20
1;2;1452527;1062;832
1;2;1453630;1062;852
1;2;1454435;1062;849
1;2;1454979;1062;4
1;2;1457487;1062;847
1;2;1457844;1062;8
1;2;1457042;1062;854
1;2;1457615;1062;842
1;2;1457127;1062;817
2;2;1456349;1062;830
2;2;1457420;1062;853
2;2;1456349;1062;841
2;3;39522;1062;839
2;3;40882;1062;20
2;3;42786;1062;832
2;3;40740;1062;852
2;3;39081;1062;849
2;3;37122;1062;4
2;3;29374;1062;847
2;3;35451;1062;8
2;3;36813;1062;854
2;3;39839;1062;842
2;3;34492;1062;817
3;3;35245;1062;830
3;3;36899;1062;841
2;4;21731;1062;1
4;11;29191;1062;841
3;15;36457;1062;8
3;19;21516;1062;1
3;20;21623;1062;817
4;20;21047;1062;830
3;21;22186;1062;847
3;22;21819;1062;852
3;23;22704;1062;849
3;30;21295;1062;842
3;32;21951;1062;832
5;33;21874;1062;841
3;34;22113;1062;854
3;36;22703;1062;20
3;37;21642;1062;839
3;39;21523;1062;4
5;40;20848;1062;830
4;47;21208;1062;1
4;53;21172;1062;8
4;68;21543;1062;842
1;4;35573;1064;854
1;8;19287;1064;815
1;10;18664;1064;20
1;20;19770;1064;1
1;21;19142;1064;830
1;23;20646;1064;849
1;24;19163;1064;842
1;27;19049;1064;841
1;27;18634;1064;847
1;27;19389;1064;840
1;30;19449;1064;817
1;31;18873;1064;822
1;31;20327;1064;832
1;31;19240;1064;839
1;31;19850;1064;852
2;30;24578;1064;854
1;33;19018;1064;4
2;33;20043;1064;841
1;33;19999;1064;853
1;34;19490;1064;844
2;39;18868;1064;1
2;40;18578;1064;830
1;40;19708;1064;9
1;42;20443;1064;846
2;44;18681;1064;20
2;47;18555;1064;815
2;67;21730;1064;822
3;70;19202;1064;1
2;68;25533;1064;847
1;1;37190;1065;841
1;22;23812;1065;817
1;22;25157;1065;20
1;23;32456;1065;830
1;23;24168;1065;849
1;23;24714;1065;854
1;24;24168;1065;846
1;24;24928;1065;853
1;25;25619;1065;1
1;25;24846;1065;840
1;25;24797;1065;4
2;25;30551;1065;841
1;26;24557;1065;844
1;26;23906;1065;815
1;26;24283;1065;832
1;26;24308;1065;822
1;26;30333;1065;839
1;26;24156;1065;847
1;26;24501;1065;9
2;26;25927;1065;20
2;28;24806;1065;853
3;39;30917;1065;853
1;12;30241;1066;840
1;13;30665;1066;847
1;13;30056;1066;849
1;13;30112;1066;852
1;14;30715;1066;832
1;14;30127;1066;853
1;15;29901;1066;839
1;15;30102;1066;8
1;20;29996;1066;854
1;22;33617;1066;817
1;26;29878;1066;1
1;26;29578;1066;830
1;26;29242;1066;20
1;28;29824;1066;846
1;28;29936;1066;822
1;33;29354;1066;842
1;35;31849;1066;844
1;36;36026;1066;815
1;36;30157;1066;4
1;36;30081;1066;841
2;47;32081;1066;847
2;47;29569;1066;822
2;47;30131;1066;8
2;46;33931;1066;853
2;47;30980;1066;852
2;48;31017;1066;830
2;48;30677;1066;832
2;48;31016;1066;817
2;48;43124;1066;840
2;49;30045;1066;1
3;49;30972;1066;852
2;50;30702;1066;4
2;50;32313;1066;815
2;50;32128;1066;20
2;50;31915;1066;842
2;50;33264;1066;839
2;50;33961;1066;841
2;51;32670;1066;846
2;51;32648;1066;844
1;21;23028;1067;817
1;30;29116;1067;4
1;34;23239;1067;846
1;34;24104;1067;849
1;35;23329;1067;852
1;35;23551;1067;847
1;36;22442;1067;830
1;36;28353;1067;832
1;35;23829;1067;853
1;36;23500;1067;20
1;37;22962;1067;822
1;37;22463;1067;815
1;37;23164;1067;8
2;37;23514;1067;20
1;39;29310;1067;842
1;39;35509;1067;840
1;39;23892;1067;854
1;40;23150;1067;841
1;47;23646;1067;844
1;50;22684;1067;1
1;1;30673;1069;853
1;3;40800;1069;839
1;5;32610;1069;849
1;7;23576;1069;4
1;8;23993;1069;841
1;9;23802;1069;852
1;9;23572;1069;847
1;10;23727;1069;830
1;10;24385;1069;846
1;10;23745;1069;842
1;11;24176;1069;817
1;11;23414;1069;832
1;11;24293;1069;854
1;12;25018;1069;815
1;12;24011;1069;844
1;12;24191;1069;8
1;13;24481;1069;1
1;15;24444;1069;822
1;17;24977;1069;20
1;18;23827;1069;840
2;24;24611;1069;853
2;25;23653;1069;849
2;25;23919;1069;839
2;26;23502;1069;841
2;28;23844;1069;4
2;29;24052;1069;830
2;29;26866;1069;832
2;30;23604;1069;815
2;30;24036;1069;817
2;30;25548;1069;846
2;31;24090;1069;8
2;31;24980;1069;847
2;32;23805;1069;844
2;32;23529;1069;852
2;34;23619;1069;822
2;34;23455;1069;840
2;34;24247;1069;854
2;37;23676;1069;1
2;38;23849;1069;20
3;37;24169;1069;853
3;39;23314;1069;4
1;1;38128;1070;817
1;1;22463;1070;822
1;11;23681;1070;849
1;12;23586;1070;840
1;13;25094;1070;853
1;14;23100;1070;839
1;15;21984;1070;847
1;16;22205;1070;841
1;29;22373;1070;1
1;30;22085;1070;844
1;31;22549;1070;842
1;32;22424;1070;8
1;33;21908;1070;830
1;33;22277;1070;20
2;34;26056;1070;840
2;38;22813;1070;817
1;39;23985;1070;4
1;40;22114;1070;815
2;40;31664;1070;822
1;42;22031;1070;832
1;44;22534;1070;846
2;49;22739;1070;849
2;58;23637;1070;853
3;63;22680;1070;822
4;67;26443;1070;822
1;1;27313;1071;846
1;4;31939;1071;852
1;6;22978;1071;847
2;6;17758;1071;852
2;6;17719;1071;846
1;7;17916;1071;830
1;7;18308;1071;815
1;7;17910;1071;1
1;7;17899;1071;822
1;7;17943;1071;844
1;7;18460;1071;832
1;7;18107;1071;20
1;7;19439;1071;842
1;7;19285;1071;839
1;7;19732;1071;817
1;7;17751;1071;4
1;7;17948;1071;840
1;7;17713;1071;841
1;7;17995;1071;853
1;7;17861;1071;854
1;7;18153;1071;849
1;7;18327;1071;8
2;7;20844;1071;847
3;7;17711;1071;852
3;7;17673;1071;846
2;8;17807;1071;830
2;8;18136;1071;815
2;8;18660;1071;1
2;8;17837;1071;822
2;8;17771;1071;844
2;8;18373;1071;832
2;8;17896;1071;20
2;8;18608;1071;842
2;8;17818;1071;839
2;8;18347;1071;817
2;8;17705;1071;4
2;8;17935;1071;840
2;8;17929;1071;841
2;8;18467;1071;853
2;8;18588;1071;854
2;8;18784;1071;849
2;8;18763;1071;8
3;8;18179;1071;847
4;8;18499;1071;852
4;8;19176;1071;846
3;11;41173;1071;854
3;13;22936;1071;849
3;22;24997;1071;840
3;25;23116;1071;842
3;26;22690;1071;1
3;26;23321;1071;832
3;27;22722;1071;830
3;27;22667;1071;844
3;28;23165;1071;815
3;28;24464;1071;20
3;28;23541;1071;8
3;29;23618;1071;841
3;30;23263;1071;822
4;29;25597;1071;854
3;30;22839;1071;817
3;30;23504;1071;839
3;34;24375;1071;4
3;34;23546;1071;853
5;37;24211;1071;846
5;39;35416;1071;852
4;39;22958;1071;849
4;40;22766;1071;830
4;41;22856;1071;822
4;41;23132;1071;847
4;42;22656;1071;815
4;42;22830;1071;841
4;43;22664;1071;1
4;51;23039;1071;842
4;52;23064;1071;844
4;52;22666;1071;8
4;53;22745;1071;832
4;55;22978;1071;20
5;61;24627;1071;854
5;69;22916;1071;815
1;9;25659;1051;852
1;10;26174;1051;8
1;13;25630;1051;842
1;15;25987;1051;841
1;17;25300;1051;830
1;17;26121;1051;847
1;18;25235;1051;1
1;18;25811;1051;849
1;19;25419;1051;815
1;22;25881;1051;854
1;23;25991;1051;4
1;23;26157;1051;840
1;24;25517;1051;839
1;25;25319;1051;846
1;26;25562;1051;817
1;26;25726;1051;20
1;27;25639;1051;832
1;27;25799;1051;844
2;30;25633;1051;8
1;31;26515;1051;853
2;32;25347;1051;841
1;33;36341;1051;822
2;34;26674;1051;852
2;35;26109;1051;842
2;41;25175;1051;830
2;41;25420;1051;815
2;42;25381;1051;1
2;49;26552;1051;846
2;49;35006;1051;847
3;55;25465;1051;830
1;9;27165;1072;840
1;9;20519;1072;847
1;10;20580;1072;1
1;10;21668;1072;822
1;10;20531;1072;844
1;10;20710;1072;815
1;10;20973;1072;846
1;10;20405;1072;4
1;10;24220;1072;849
1;13;996375;1072;830
2;13;995856;1072;1
2;13;995942;1072;822
1;13;997126;1072;839
1;13;997029;1072;817
2;13;999485;1072;844
1;13;1001775;1072;842
2;13;1002619;1072;815
1;13;1004618;1072;832
1;13;1004917;1072;841
1;13;1006407;1072;852
1;13;1008569;1072;8
1;13;1012304;1072;20
2;13;1017303;1072;846
2;13;1019850;1072;4
1;13;1019226;1072;853
2;13;1021615;1072;847
2;13;1020939;1072;840
2;13;1017257;1072;849
2;15;1087591;1072;830
2;15;1088290;1072;839
3;15;1086674;1072;1
2;15;1087296;1072;817
3;15;1089473;1072;822
2;15;1092287;1072;842
3;15;1095192;1072;844
2;15;1094749;1072;841
2;15;1097194;1072;832
2;15;1098749;1072;20
2;15;1099282;1072;8
2;15;1100644;1072;852
3;15;1101826;1072;4
3;15;1102979;1072;840
3;15;1107052;1072;849
3;15;1116576;1072;846
3;23;27874;1072;852
3;26;34489;1072;8
4;44;21097;1072;4
1;10;22124;1073;854
1;13;21152;1073;830
1;14;21595;1073;1
1;15;22461;1073;844
1;15;21677;1073;839
1;17;21380;1073;846
1;17;22283;1073;841
1;18;21449;1073;817
1;19;22213;1073;832
1;21;21471;1073;815
1;21;22288;1073;840
1;21;22338;1073;8
1;23;22455;1073;852
1;23;21221;1073;20
1;28;21241;1073;849
1;30;21669;1073;822
2;35;21173;1073;844
2;36;21871;1073;830
